case_id,Authority,Betrayal,Care,Degradation,Fairness,Freedom,GEOID,Harm,Injustice,Loyalty,Oppression,Purity,Subversion,for_sah,is_vivid,retweet_count,screen_name,text,user_id,month,day,year,sentiment_score
5926,0,1,0,0,0,0,6077,0,0,0,0,0,0,1,0,0.0,emilyguerrero54,Reminder that the country is only reopening cuz all they care about is money. They dont give a fuck about you or your health. Stay home https://t.co/tAXUPBzPy7,2492048780,6,24,2020,0.7227
5930,0,0,0,0,0,0,6037,0,0,1,0,0,0,1,0,0.0,Tom___Kelly,"@EdmundX @Ramsey23118685 @kodkod87 @r77619 @JSegor @ScottAdamsSays If you want to stop the Pandemic and the risk to elders, just STAY HOME, regardless of your age. (I don't want to be under house arrest for the rest of my life. Would you?)",150058584,6,24,2020,-0.683
5933,0,0,1,0,0,0,48201,0,0,0,0,0,0,1,1,1.0,SaulG428,One of my coworkers has a cousin whos 22 who died cause of covid19 He was in the hospital for more than 20 days and died and was brought back TWICE Wear your fucking mask stay the fuck home if you have nowhere you NEED to be and stop pretending this shit aint serious.22 years old,2585599666,6,24,2020,-0.9442
5945,0,0,0,0,0,0,6065,0,0,0,0,0,1,0,0,0.0,Wormeaful,@rob_b1991 You think people will be down for that? I think people will protest the lockdown if they want to do it again,139994152,6,24,2020,-0.1779
5955,0,0,0,0,0,1,12057,0,0,0,0,0,0,0,0,0.0,shane0wens,@ladygator2007 @GovRonDeSantis Exactly 100% if they Are scared they just need to stay home and let people go back to work,1266768100554399751,6,24,2020,-0.4404
5958,0,0,0,0,0,0,12095,0,0,0,0,0,1,1,0,0.0,Dkallday97,Well overdue but better late then never  @GovRonDeSantis now do something about this #COVID in our state and all the irresponsible people who refuse to stay home or wear masks  https://t.co/ZIMezBeLfk,2923433741,6,24,2020,-0.3071
596,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,snielsen1211,"I think the time is here that the state of Florida needs a Stay at Home order.  Our numbers continue to grow daily.  Where are you, and what are you thinking @GovRonDeSantis?",329702391,3,26,2020,0.0
5963,0,0,0,0,0,0,48201,1,0,0,0,0,0,1,0,0.0,MarkChristop,@Frances_Fisher People need to stay home. Stop going to the beach. Eventually it will sink into people's head. Meanwhile more deaths. #StopCovid #StayHome #COVID__19 #WearAMaskSaveALife,1247688289,6,24,2020,-0.296
5970,0,0,1,0,0,0,39035,0,0,0,0,0,0,1,0,1.0,lissmariee,Stay home if your feelings sick!!!!!!,225976954,6,24,2020,-0.6671
598,0,0,0,0,0,0,26163,1,0,0,0,0,0,1,0,0.0,DetroitCSC,"michigan coronavirus cases total 2,856; death toll rises to 60 please just stay home. dont go out to meijer unless you need to",335680231,3,26,2020,-0.4364
5982,0,0,1,0,0,0,48453,0,0,0,0,0,0,1,0,0.0,roxybrookslords,"No excuses. Stay home or wear a mask. #staysafe #covid19 #wearamask #wereallinthistogether @ Austin, Texas https://t.co/bk7dfc1HSS",1363492604,6,24,2020,-0.296
5987,0,0,0,0,0,0,6037,1,0,0,0,0,0,1,0,3.0,Raeonaa,y'all opened up all bars and clubs what did you expect? for people to stay home? if you cared you would've left everything closed like these other cities but i digress https://t.co/Jr1IHDigqb,162962863,6,24,2020,0.4606
599,0,0,1,0,0,0,39061,0,0,0,0,0,0,1,0,0.0,3abduB,"Social life is truly missed, especially in times like these. 14 days of home isolation, followed by 3 weeks of curfew is not fun at all! Stay home, stay safe, and let's stop this mothereffing virus!

#tbt #tbthursday https://t.co/1PGgdTAxMI",405080810,3,26,2020,-0.2077
5991,0,0,1,0,0,0,48113,0,0,0,0,0,0,1,0,0.0,deejayrell,#StayAtHome order and save our people @GregAbbott_TX,1406451590,6,25,2020,0.4939
5995,0,0,0,0,0,0,36047,0,0,1,0,0,0,1,0,3.0,CushKobain,"I fw this energy. Stay home, flatten the curve. https://t.co/ofuy6VbJT8",20967178,6,25,2020,0.3346
60,0,0,1,0,0,0,6073,0,0,0,0,1,0,1,0,0.0,DrJarryd,"Dear Fellow Catholics  

Our Pope probably wont mind if you stay home this year. Dont let Good Friday turn into Sick Saturday.

Jesus needs us to live. 
God does too. 
I have faith those 2 sentences are redundant. 
#COVID https://t.co/wm5SUhu6Po",67146757,3,9,2020,0.2486
600,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,quincydames1,Cause mfs dont know how to stay tf home when told.  https://t.co/BN6BHuPtZw,592089320,3,26,2020,0.0
6007,0,0,1,0,0,0,40027,1,0,0,0,0,0,1,0,0.0,The_Twenty_Two,The options today are: lockdown to save lives. Continue to do nothing and watch as it wrecks the economy and kills half a million people.,2869901107,6,25,2020,-0.0772
601,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,repressed_geek,@SenSchumer @SenWarren @BernieSanders @SpeakerPelosi #COVID2019 #sinking #HelpFightCorona we are a laughing stock! We need help! Please don't let @realDonaldTrump make the country open too soon!!!! #StayHome https://t.co/cF5vvklDik,2841929877,3,26,2020,0.8544
6024,0,1,0,0,0,0,48507,0,0,0,0,0,0,1,0,0.0,AnnieBanannie_3,Well yall wanted herd immunity looks like were gonna get it cuz people wont stay their ass at home.,130715420,6,25,2020,0.7543
603,0,0,1,0,0,0,18097,0,0,0,0,0,0,1,0,1.0,adm_grahamuel,Stay home. Take care of yourself. Check in with your friends.,1592227082,3,26,2020,0.743
605,1,0,1,0,0,0,48439,0,0,0,0,0,0,1,0,0.0,Mzbankz_94,If its that serious stay your ass home like you supposed to be,102755279,3,26,2020,-0.3182
6053,0,1,0,0,0,0,6085,0,0,0,0,0,0,1,0,0.0,mishali_patel,WILL YOU IDIOTS JUST ACTUALLY STAY THE FUCK HOME!!! HOW DO YOU THINK THE PEOPLE WHO HAVE ACTUALLY STAYED HOME FOR THE PAST 3-4 MONTHS FEEL?? SOME OF YALL ARE JUST SO INCONSIDERATE AND SELFISH FOR VACATIONING LIKE THE VIRUS AINT A THING! https://t.co/md9EVRkZQQ,2908434925,6,25,2020,-0.9419
606,0,0,1,0,0,0,12095,0,0,0,0,0,0,1,0,0.0,WarpedToys,Stay home! Florida is closed! We dont need people from other states bringing more of the virus here simply because they want to escape their mandatory lockdown in their state!  #florida #coronavirus #besmart https://t.co/t5A5rv2IUu,14592232,3,26,2020,0.4898
6081,0,0,0,0,0,1,13047,0,0,0,0,0,0,0,0,0.0,ih8florida,"@margopressley Were so ready! I wish the government would allow folks to be free. If you want to go somewhere, go. If not, stay home. I realize there is risks. There was risks prior to covid.",770050537601499136,6,25,2020,0.8315
6086,0,0,0,0,0,0,48113,1,0,0,0,0,0,1,0,1.0,sanchezkenyaa05,"Unpopular opinion: I understand 4th of July is an important holiday but if you go out this weekend you will be endangering yourself and those around you. PLEASE stay home, wear a mask, wash your hands. Its one fucking day.",436935021,6,25,2020,0.743
6092,0,0,1,0,0,0,48201,0,0,0,0,0,0,1,0,8.0,Shakeyourbnx2,Texas Childrens Hospital is actually taking Covid adult patients. Like this is so crazy. Like please stay safe and stay at home. We honestly cannot care for all of you. https://t.co/ucn6ZHYWsf,250972236,6,25,2020,0.7904
6100,0,1,0,0,0,0,48091,0,0,0,0,0,0,1,0,3.0,kungfuasHley,"Yall trippin. Wear the fucking mask in public areas, or stay your ass home its not that fucking hard! Quit being ignorant selfish pricks!! https://t.co/lnVxvlD1wU",597201219,6,25,2020,-0.8739
6108,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,vdeanfla,@TheDonCohen I work from home. Im just trying to keep others safe and minimize risk for my husband. Stay safe!,48382281,6,25,2020,0.6114
611,0,0,1,0,0,0,27123,0,0,0,0,0,0,1,0,0.0,EamonCoyne,Minnesota loves lists. We love to have the most lakes and bike paths and be #1 in everything. Lets try being #1 in fewest cases of coronavirus cases! #StayHomeMN https://t.co/gC5XjkOOuf,14065360,3,26,2020,0.8478
613,0,0,1,0,0,0,6037,0,0,0,0,0,0,1,0,0.0,cwilli72691,#CoronaVillains #Christians it ain't no joke #coronavirus is real! Wake up don't be a #coronavirusidiot stay at home #TrumpLiesAboutCoronavirus https://t.co/xHZPnsu5OQ,2756904182,3,26,2020,0.238
614,0,0,0,0,0,0,48201,1,0,0,0,0,0,1,0,3.0,whatuplakerss,Yall we got the 2nd most cases of corona ! The only country that had more was China !! SHUT THE US DOWN NOW !! Everybody stay damn home,831279725914050560,3,26,2020,-0.5951
6144,1,0,0,0,0,0,48201,0,0,0,0,0,0,1,0,3.0,jasminedhall,"As in essential worker, yall can at least be respectful. Stop coming to places of business with attitudes. Leave them at the door, or STAY TF HOME! We all dislike whats going on in the world.",2219336874,6,25,2020,-0.3164
615,0,0,1,0,0,0,12009,1,0,1,0,0,0,1,0,0.0,ButtonFranklin,"We just passed #Italy  in cases dam near close to #China . We must stop the spread, so we can go back to work soon. We will win this war! The most  today of 237+ wow I feel for the families. Yes, we want things to open, but not rush this. #coronavirus #CoronavirusPandemic https://t.co/Wyq5HIzRxz",2623927990,3,26,2020,0.3978
6153,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,JennieBanta,"With COVID-19 cases on the rise in Johnson County, it's up to us to mask up and drive the case count down. If you're sick, stay home. Wash your hands! Stay six feet apart.  Let's do this, Johnson County! https://t.co/dg36fd9n52",838486348789067779,6,25,2020,-0.5972
6155,0,0,1,0,0,0,12101,0,0,0,0,0,0,1,0,1.0,paulmcclintock,"MAY BE AS MANY AS
20 MILLION ARE INFECTED
STAY HOME! STAY SAFE!
https://t.co/ZNfSCvWOuO https://t.co/3yx1GJSb17",61768027,6,25,2020,-0.2225
6161,0,0,1,0,0,0,48201,0,0,0,0,0,0,1,0,0.0,2trimstine,"Stay safe, stay home and use the technology we have been given and let that guy self implode. Hes corrupt and hes crazy. https://t.co/dti76VZ7de",1673490823,6,25,2020,0.128
6165,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,Wil7713,"LIBERATE AMERICA

OPEN THE COUNTRY

ALL THE WAY

OPPRESS NO ONE https://t.co/XjvmonP9u7",1239754489055326209,6,25,2020,-0.4466
6175,0,0,0,0,0,0,53033,0,0,1,0,1,0,1,0,0.0,DancesWithRain,"I'll just leave this right here, stay safe!  #QuarantineLife #CoronaVirus #SocialDistancing #PrayForTheWorld #WeGotThisWA #StopTheSpread #BeResponsible #StayHome #DontBeAPartOfTheProblem #ProtectOthers #InThisTogether #TrustInTheLord #Covid_19 #Seattle #Blessed #DancesWithRain https://t.co/wF4l1qW67k",46402897,6,25,2020,0.4574
619,0,0,0,1,0,0,12073,0,0,0,0,0,0,1,0,22.0,blacksheep_fsu,stay home u damn heathens,347985909,3,26,2020,-0.4019
620,0,0,0,0,0,0,6037,1,0,0,0,0,0,1,0,2.0,Slip2MyLoo,"US leads the world in confirmed Coronavirus cases for the first time. 

WAY TO GO AMERICA  STAY YO ASSES HOME https://t.co/36N9jllrb1",1697360010,3,26,2020,0.0
6204,0,0,0,0,0,0,47037,1,0,0,0,0,0,1,0,0.0,debshizeva,@DrPsyBuffy I have also seen this! We are all going to die unless we just all stay home.,3033306074,6,25,2020,-0.636
6205,0,0,1,0,0,0,4013,0,0,0,0,0,0,1,0,0.0,sweetteawitht,I personally know 5 people who have recovered. #covid19 stay at home when you can. Stay healthy,1179278660282413056,6,25,2020,0.4019
6210,0,0,1,0,0,0,48029,0,0,0,0,0,0,1,0,0.0,bivncuh,understand till this shit really hits you close to home. STAY CLEAN! STAY AT HOME! because this shit wont end unless we all just stay tf at home and think about our healths.,1012087766333755392,6,26,2020,-0.7685
622,0,0,1,0,0,0,40109,1,0,0,0,0,0,1,0,0.0,Devbos,"@CTLRB @mike_slocumb @ClayTravis Its pretty sad when their only argument is comparing stats of what people die from. The point is still the same... people are dying. If I could prevent cancer from killing people (even just 1 person) by staying home for a little while, wouldnt we still choose to stay home?",346163573,3,26,2020,-0.9432
6227,0,0,0,0,0,0,18089,0,0,0,0,0,1,1,0,0.0,SargonTheKing,America is so ignorant to rules thats why these outbreaks on covid is spiking. People dont know how to stay they ass home,1213856501124567040,6,26,2020,-0.7384
623,0,0,0,0,0,0,4019,0,0,1,0,0,0,1,0,0.0,valdez_j9,The whole US needs to go on lockdown,765429471067246592,3,26,2020,0.0
6232,0,0,0,0,0,1,4013,0,0,0,0,0,0,0,0,0.0,NINA202000,Miss Sinema Vulnerable Elderly and with underlying conditions should or can stay home if they choose simple as that. Isnt it true the vast % of deaths from this China Virus in Az are the elderly with underlying conditions... https://t.co/R87y9ynWko,801614239194497024,6,26,2020,-0.5903
6233,0,1,0,0,0,0,19153,0,0,0,0,0,0,1,0,0.0,quesawn,knowing that you could potentially have a highly contagious and deadly incurable(as of rn) disease. how stupid and selfish do you have to be to put the lives of literally everyone in the building at risk for literally 0 reason just stay the fuck home bruh.,1342772102,6,26,2020,-0.9299
6243,0,0,0,0,0,0,4013,0,0,1,0,0,0,1,0,0.0,GabyRod1981,"@madg27ny1 @PhoenixAEW I'm from Phoenix
And he says stay home
People in Phoenix don't listen
He is a governor
Not our babysitter
Plain ln n simple stay home
Wear a mask
Be considered of others",1212762759194013696,6,26,2020,0.0
6248,0,1,0,0,0,0,34035,1,0,1,0,0,0,1,0,1.0,pain_prejudice,@DocJeffD @UsDays4 @skbaer this is just so sad. its not worth risking your life or the life of another. just stay home and relax. this is a pandemic. we need to live our lives with more care and compassion for others. the selfishness i see expressed by so many people is really discouraging. ,167100198,6,26,2020,0.0177
6252,0,0,0,0,0,1,12086,0,0,0,1,0,0,0,0,0.0,AnaPuigRES,"@MayorGimenez @MayorGimenez keeping @MiamiDadeCounty hostige.  Time to do quite the opposite, those who fight will get freedom, those who stay home will be taken advantage of. This is not living, mayor getting payed while many continue to loose. @GovRonDeSantis #BadGuy",751582482055692288,6,26,2020,0.3182
6257,0,0,0,0,0,1,48201,0,0,0,0,0,0,0,0,0.0,stinkpickle1976,"@elle_bee_are @GregAbbott_TX ? Ppp is a personal decision,  if your scared stay home",100600292,6,26,2020,-0.4404
626,1,0,0,0,0,0,6001,0,0,0,0,0,0,1,0,0.0,_Luigibo,S/o all the people who cant follow a simple instruction to stay inside https://t.co/d3pundxOKx,3090947215,3,26,2020,0.0
628,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,SteveSmyth1,You can stay home voluntarily or you can keep ignoring and wait for government to tell you how free you will be.  And no one wants your damn guns.,375266105,3,27,2020,-0.5106
6280,0,1,0,0,0,1,18097,0,0,0,0,0,0,0,0,0.0,boaz_eric,"@IlhanMN They have a choice , they can stay home ... Nobody protected me from the virus ... Got it and was well two weeks later ... 99.8% survival rate ...Biggest hoax perpetuated on America ever ...              #ObaMAGAate",1013840071823413250,6,26,2020,0.4404
63,0,0,0,0,0,0,22033,1,0,0,0,0,0,0,0,1.0,rlamartini,@ErikSolheim @scleroplex China sacrificed large numbers of patients through their lockdowns of major population areas. Much higher mortality and spread within those areas. This did slow spread elsewhere but what a price.,258546506,3,9,2020,0.0
630,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,TravelCostaMesa,Miss Costa Mesa? We miss you too!  Its important to #StayAtHome and #FlattenTheCurve. Well still be here when you can come back. Stay safe and be well. https://t.co/Xpg7welIlK,36700421,3,27,2020,0.7177
6302,0,0,0,0,0,0,36047,1,0,0,0,0,0,1,0,4.0,__SINsation,"If anyone is concerned about Texas closing back up, it might be for the best. You dont want trailers full of dead bodies because yall cant stay at home!",233025078,6,26,2020,-0.1566
6307,0,0,0,0,0,0,36047,0,0,1,0,0,0,1,0,0.0,civilizilla,"FFS, Please stay home!!! I dont know how many times people need to say it but the value of human life has to be greater than your summer fun #COVID19 https://t.co/YAOKPb0xG3",28269195,6,26,2020,0.89
6308,0,0,1,0,0,0,48201,0,0,1,0,0,0,1,0,0.0,yasmeenjamali90,The largest medical center in the world is at 100% ICU capacity. We are shifting to SURGE capacity. Please wear a mask &amp; keep yourself &amp; everyone else SAFE! STAY HOME! We need to do better as human beings! #HarrisCounty #TexasCOVID #GregAbbott #StayHome,980311781456465922,6,26,2020,0.8661
6313,0,0,0,0,0,0,25017,0,0,1,0,0,0,1,0,0.0,issadickard,For my familys sake Florida friends stay the fuck home! https://t.co/aj3QXop0L8,495626170,6,26,2020,-0.1759
6315,0,0,0,0,0,0,6071,1,0,0,0,0,0,0,0,1.0,carlyjake,"@dougducey OMG, stop! Masks don't do crap....covid is not always fatal or highly morbid.   Spread the herd immunity and get the country open again",64210581,6,26,2020,0.2363
6324,0,0,1,0,0,0,12057,0,0,1,0,0,0,1,0,2.0,RandiiNicholee,"Sadly, not surprised. 

Stay safe. Be smart. Wear a mask. 
Stay home. 

Its really a matter of ""when will i get it, not if i get it."" 

Peoples well beint &amp; Lives are more valuable. https://t.co/88HfWRmXMs",1447732770,6,26,2020,0.4018
6328,0,1,0,0,0,0,48157,0,0,0,0,0,0,1,0,0.0,beautyxsteeph,WEAR A MASK OR STAY YOUR FUCKING ASS HOME! this is not a joke and shit it really fucking serious bc yall cant follow a simple task https://t.co/nuFcMpgPN6,946606622,6,26,2020,-0.9171
6348,0,0,0,0,0,1,48201,0,0,0,0,0,0,0,0,0.0,Kawsiat,"@CrotserJeremiah @darkQlight1776 @Eface231 @LinaHidalgoTX Also the elderly and at risk are the only ones that should stay home, if thats what they choose, we are in America and people know the risks. Which are so so so small.",718800506072670208,6,26,2020,-0.4939
6351,0,0,0,0,0,0,6037,1,0,0,0,0,0,1,0,0.0,LaExecutive,"Stay home and take all the precautions necessary.

Patio eating and hanging out at the beach is not worth your life! #COVID19 https://t.co/BzXaRjxn2Y",243186615,6,26,2020,-0.2401
6362,0,1,0,0,0,0,6001,0,0,0,0,0,0,1,0,1.0,itsowalkable,"These motherf*ckers. God damn it -just stay home. Y'all were all about homeschool, shopping CHEAP online and homesteading etc... all until the coronavirus! Just stay home #COVIDIOTS https://t.co/U7C0C8sDXh",49762263,6,26,2020,-0.2244
6363,0,0,0,0,0,0,12099,0,0,1,0,0,0,1,0,0.0,tropicaltalker,"W A K E. UP.   
We are all infected and spreading this virus. Im not testifying Im being responsible wearing a mask and staying home. https://t.co/7FmUKqkrN4",434235634,6,26,2020,-0.2263
6366,0,0,0,0,0,0,27131,1,0,0,0,0,0,1,0,0.0,williamrhoads,"@YourRacingBelle New cases in Arizona are exploding madly as well.  My advice, stay home as much as you can and please wear a mask if you must go somewhere such as the grocery store.  Too many people have died already.",133900882,6,26,2020,-0.4404
6369,0,0,0,0,0,0,48215,0,0,1,0,0,0,1,1,9.0,compean_jackie,Our hospitals in the RGV are becoming shit shows. We are under staffed. Our chronic patients arent getting the attention they need and we are being over worked. PLEASE stay home ,971424805,6,26,2020,-0.1449
637,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,HLofMyLife,@junhyungupdates Aweeee Thank you so much bb! It has been tough at the hospital. My secretary just came down with covid19. We needs all prayers for healthcare workers and everyone to stay safe. All friends on here please stay safe and stay home. ,989355260585041920,3,27,2020,0.9098
6377,0,0,1,0,0,0,6037,0,0,0,0,0,0,1,0,9.0,lisarraine,Finally! This took way too long! Just got this from one of my Houston fam! ALL of my family lives in Texas so sending  that everyone stays safe! #StayAtHomeAndStaySafe #TexasCOVID #HarrisCounty #COVID19 #level1 #texas https://t.co/3dXSGgWZoC,29757168,6,26,2020,0.6209
639,1,0,0,0,0,0,13029,0,0,0,0,0,0,1,0,0.0,rodneyawarren,"@kirkacevedo Idiot that isn't the reason, the reason is people aren't doing as asked. They aren't staying home. Most job's are allowing home stay or closing during this time.",702123944,3,27,2020,-0.5106
6390,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,fukutopia,"Stay the fuck home, people. Your funnybooks arent worth your life. https://t.co/1vMJhflUFf",518583210,6,26,2020,-0.6329
6392,0,0,1,0,0,0,48121,0,0,0,0,0,0,1,0,37.0,VT_Carrollton,"Houston fam, but really everyone in Texas / this planet ~ please stay home if you can &amp; take precautions if you must go out. 

I love seeing y'all at the shop, but I also love y'all to be safe. 

Please stay safe &amp; be well  https://t.co/hh9Kat40jg",1113160050124763136,6,26,2020,0.9832
640,1,0,1,0,0,0,34013,0,0,0,0,0,0,1,0,0.0,juliebreastNY,"Not one country has handled this properly and instead of bashing the president, pray,  stay home, help others where you can and support our leaders. Complaining doesnt help anyone. https://t.co/bcoLuNDLvd",2459654059,3,27,2020,0.5635
6413,0,1,0,0,0,0,34005,0,0,0,0,0,0,1,0,0.0,MonicaVanzant,If people aren't wearing masks they should go to jail. I'm sick of staying home!!! https://t.co/w8LmPDqYu1,3306500491,6,26,2020,-0.6341
642,0,0,0,0,0,0,4013,1,0,0,0,0,0,1,1,0.0,marlizcar,"The United States now has more confirmed cases of COVID-19 than any other country in the world. 

Four different friends asked me to go hang out today, even though Im immunocompromised and quarantining. 

I really, really hate it here. Americans are so fucking stupid.",1411267687,3,27,2020,-0.5176
6436,0,0,0,0,0,0,53061,1,0,0,0,0,0,1,0,0.0,Sharleesmad,"Invade your body infect you and kill you. We are at war with this deadly virus people need to wake up please stay home, wear masks don't go out in public places you will get sick",2976278284,6,27,2020,-0.891
6448,0,1,0,0,0,0,32003,0,0,0,0,0,0,1,0,0.0,_Camouchie,Biggest sale thus far! This weekend we celebratinggggg  (@ home. I'm not one of those assholes that thinks covid just ceased to exist),1068815010829262850,6,27,2020,-0.6239
6449,0,0,0,0,0,0,4013,0,0,0,0,0,1,1,0,0.0,catpaw9999,"@CNNPolitics I live in AZ. Previous to the reopening Id tweet occasionally; however, I am terrified of the incompetence Gov Ducey has shown and now tweet for him to follow CDC guidelines daily.  Please stay on AZ until you shame him enough to shut down and care about people in AZ.",29862565,6,27,2020,-0.7096
645,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,AmyBrownSeiber,"Stay Home!  #everettwa #stayhome #stayhealthy @ Kayak Point, Washington https://t.co/W79zZQsXEW",88303183,3,27,2020,0.0
6464,0,0,1,0,0,0,6037,0,0,0,0,0,0,1,0,1.0,dodgerphil624,@VodkaMuse Stay home and stay safe. You guys and Texas are a hot bed right now.,827023144003121153,6,27,2020,0.4404
6466,0,0,0,0,0,0,12099,1,0,0,0,0,0,1,0,0.0,Jade1234ever,Florida really needs to lockdown again because if we don't thousands more people are going to die. People before money. https://t.co/n7qKQ0fcbw,1470431802,6,27,2020,-0.5994
647,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.0,lilyaaragon,Can people take this seriously and stay home?? Just because you feel fine doesnt mean you dont have it/cant spread it. People are dying...ur kickbacks can wait bro,2477098872,3,27,2020,-0.1116
6478,0,0,0,0,0,0,48061,1,0,0,0,0,0,1,1,31.0,myyyteaa,"Guys please, and I cannot stress this enough ... STAY HOME PLS! The hospital is overwhelmed with sick patients infected with the virus ... even our staff is being affected by this. I now have to stay home instead of taking care of my patients due to this virus. #stayhome https://t.co/8Z6UXQv2JL",1149001627690590210,6,27,2020,0.3087
6479,0,0,1,0,0,0,17197,0,0,0,0,0,0,1,0,0.0,TDarph,At this point anyone who argues against wearing face masks should be given free Instacart and Uber Eats subscriptions. Maybe theyll take advantage of it and stay the hell at home to keep the rest of us safe.,1085222418468229120,6,27,2020,-0.0
648,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.0,_kaceeee_,"can we pwease just stay inside like were supposed to for two weeks so we can flatten the curve and I can go back to having a normal life with no anxiety...
  
",2413242342,3,27,2020,0.4621
6481,0,0,0,0,0,1,6037,0,0,0,0,0,0,0,0,0.0,TheCoquette67,@Jennyjen010 @RitaRED16 Maybe all the crazies that want to be tested for no reason test positive. They can now stay home so the rest of us can enjoy life,360437554,6,27,2020,0.7096
6489,0,0,0,0,0,0,4013,1,0,0,0,0,0,1,0,0.0,NurseKimani,@dougducey Please Governor Ducey. Its apparent from this thread alone that people will not listen to reason. Dont worry about losing face. It takes a man of integrity to admit his mistakes and do the right thing. Please reinstate the stay at home order. People are dying out here.,982048714381340673,6,27,2020,0.7958
649,0,0,1,0,0,0,18057,0,0,0,0,0,0,1,0,2.0,JennyDreaslerTV,"Wow. Please everyone, take this stay at home order seriously. https://t.co/tuzejgEsuB",3246387585,3,27,2020,0.6597
65,0,0,0,0,0,0,6013,0,1,0,0,0,0,1,0,1.0,StockbergerK,This is what irritates me. STAY HOME! Its so unfair to others.  https://t.co/T07qBNrRtS,2334626300,3,9,2020,-0.7896
650,0,0,1,0,0,0,48029,0,0,0,0,0,1,1,0,0.0,LisaPietsch,Stay home. Don't listen to POTUS. It's real folks. https://t.co/V8OVP58pbA,30871594,3,27,2020,0.0
6500,0,0,0,0,0,0,42049,0,0,0,0,0,1,1,0,0.0,draggy69,"@celtasia @SurvivingMyWay We recommended stay at home orders, shut down what businesses we could legally close and suggested people stay home because we cannot go draconian, force compliance so people defied these orders and the virus keeps growing &amp; growing. Then you riot, loot &amp; protest!",701278456349384706,6,27,2020,-0.3164
6507,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,theconnieshow,@LanceBass I want to know HOW its possible for the President to allow people to get sick or die instead of doing what is right like other countries and locking this country down hard ! Give more money to people so they can survive for 2 solid months of lockdown! But no!,31533009,6,27,2020,-0.4635
6509,0,0,1,0,0,0,27053,0,0,0,0,0,0,1,0,0.0,maloryvague,I did the same and it took two minutes. Stay home and healthy but still make your voice heard! https://t.co/ceIIQr6Mga,306569391,6,27,2020,0.2828
6510,0,0,1,0,0,0,25021,0,0,0,0,0,0,1,0,0.0,graceunderfir18,"You got to try them as soon as you can. Stay home, stay safe. https://t.co/s5Dx7mxei7",1085647354479460352,6,27,2020,0.4404
6512,0,0,1,0,0,0,51680,0,0,0,0,0,0,1,0,0.0,jeremy_linaburg,"@MadalynSklar I hope that you stay home @MadalynSklar! 

Please stay safe and careful. I hope that it gets better soon. 

#COVID19",3429334444,6,27,2020,0.9299
6513,0,0,0,0,0,0,12086,1,1,0,0,0,0,1,0,0.0,natt1117,@wsvn I mean like seriously... all this is getting old. Stay home as much as you can. Dont be ignorant to this virus. Its killing people come on now,906938106066227200,6,27,2020,-0.4188
6515,0,0,1,0,0,0,48201,0,0,0,0,0,1,1,0,0.0,jbaileysolo,"@Ellie12_fml @BCarey60 @apvrilina people should have the intelligence to know when they should stay home and stay safe. Instead of giving the government more control we should use our individual situations. I know a lot of people wont be smart even then, but giving more control will bite us in the butt later",1193618295053791232,6,27,2020,0.7328
6516,0,1,0,0,0,0,12127,0,0,1,0,0,0,1,0,0.0,itsnatsmith,"@rickkbowles @GovRonDeSantis @Lee_Health Idk who tf you calling Karen, RICK. Every person with regard for others would stay home. its the people like you who think masks are doing nothing and going out just to spread it to the 80k people who died ",881944986434105344,6,27,2020,-0.3612
6517,0,0,0,0,0,0,48453,0,0,1,0,0,0,1,0,1.0,CariMarshallTX,"@MayorAdler said well run out of #COVID19 hospital beds in 1 to 2 weeks if our infection rate stays on its current course. Dr. Birx said that Austin has the highest metro positivity rate over the past seven days in the country.  Please stay the F home, Austin! #TexasCovid19 https://t.co/ALC7IqxgyW",919040099764944896,6,27,2020,0.7901
6518,0,0,1,0,0,0,48113,0,0,0,0,0,0,0,0,0.0,KGOOD86,"Probably nothing, stay home and stay Rona free",97526345,6,27,2020,0.5106
652,0,0,1,0,0,0,6037,0,0,1,0,0,0,1,0,3.0,TheAbbeyWeHo,Please stay safe!  We will get through this together. @TheAbbeyWeHo  @thechapelweho #socialdistancing #MeetMeAtTheAbbey #MeetMeAtTheChapel #Covid_19 #quarantine #StayhomeSaveLives #LGBTQ #WestHollywood #GayBar https://t.co/W4xlucpI7S,189315450,3,27,2020,0.6696
